id,age,gender,race,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,claim_status
593426,40-64,male,majority,20-29y,university,middle class,0.5717246252857962,owned,before 2015,0.0,1.0,32765,15000.0,sedan,2,2,1,no claim
235574,65+,female,majority,30y+,university,upper class,0.6510078690171576,owned,after 2015,1.0,1.0,10238,12000.0,sedan,5,0,2,no claim
440993,16-25,male,majority,0-9y,university,working class,0.3707348173567914,owned,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,claim
446993,16-25,male,majority,0-9y,high school,poverty,0.3051450776813433,owned,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,no claim
82684,26-39,male,majority,10-19y,university,upper class,0.5744144216758436,owned,before 2015,0.0,0.0,32765,12000.0,sedan,2,0,5,claim
301242,26-39,female,majority,10-19y,university,middle class,0.4500145680826032,owned,before 2015,0.0,1.0,10238,13000.0,sedan,1,0,1,no claim
784122,26-39,male,majority,10-19y,university,upper class,0.6364490959261638,owned,before 2015,1.0,1.0,10238,12000.0,sedan,0,1,4,no claim
884967,65+,male,majority,30y+,university,upper class,0.4576717029360895,leased,before 2015,1.0,1.0,10238,12000.0,sedan,4,0,8,no claim
7722,26-39,female,minority,0-9y,high school,poverty,0.3357473732007096,leased,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,claim
278557,26-39,female,majority,10-19y,none,poverty,0.3186947648911332,leased,before 2015,0.0,1.0,32765,12000.0,sports car,1,2,0,no claim
123443,26-39,male,majority,10-19y,university,upper class,0.5578403271955679,owned,after 2015,1.0,1.0,10238,10000.0,sedan,2,0,0,no claim
112143,16-25,female,majority,0-9y,none,working class,0.1924274124285441,leased,before 2015,0.0,1.0,32765,11000.0,sedan,0,0,0,claim
912138,26-39,male,majority,10-19y,university,working class,0.3528243251354439,leased,before 2015,1.0,1.0,32765,11000.0,sports car,6,1,3,claim
601305,65+,female,majority,0-9y,university,upper class,0.647569234863379,leased,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,claim
602274,16-25,female,majority,0-9y,high school,middle class,0.4572362634438549,owned,after 2015,0.0,0.0,92101,10000.0,sedan,0,0,0,no claim
352099,26-39,male,majority,10-19y,none,middle class,0.5042469291759577,owned,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,1,no claim
660400,16-25,male,majority,0-9y,high school,poverty,0.3749625006784157,owned,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,claim
267614,16-25,female,majority,0-9y,university,upper class,0.6603156212983624,owned,before 2015,0.0,1.0,10238,11000.0,sports car,0,0,0,no claim
974380,40-64,female,majority,20-29y,high school,upper class,0.4169178873741152,owned,before 2015,0.0,1.0,32765,12000.0,sedan,3,0,0,no claim
346585,26-39,female,majority,10-19y,high school,upper class,0.6350840347750659,owned,before 2015,1.0,0.0,10238,17000.0,sedan,0,1,0,no claim
536135,26-39,male,majority,10-19y,high school,middle class,0.4049288507406456,owned,before 2015,1.0,1.0,92101,11000.0,sedan,2,0,0,no claim
75569,40-64,female,majority,20-29y,high school,upper class,0.4956283926329951,leased,after 2015,1.0,0.0,10238,11000.0,sedan,2,0,0,no claim
415320,16-25,male,majority,0-9y,none,poverty,0.3921778349659278,leased,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,0,claim
645135,40-64,female,majority,10-19y,high school,upper class,0.5149450496137513,owned,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,2,no claim
421596,65+,male,majority,30y+,university,upper class,0.5032225392796313,owned,after 2015,1.0,1.0,10238,9000.0,sedan,6,2,10,no claim
164636,26-39,female,majority,10-19y,university,upper class,0.7140339031205747,owned,before 2015,1.0,1.0,21217,11000.0,sedan,0,0,0,claim
405100,26-39,male,majority,10-19y,high school,working class,0.3670512395145257,leased,before 2015,1.0,0.0,10238,14000.0,sedan,1,0,1,claim
315223,40-64,female,majority,20-29y,high school,middle class,0.5793929043624154,owned,before 2015,0.0,0.0,92101,13000.0,sedan,2,0,0,no claim
628723,40-64,female,majority,20-29y,high school,middle class,0.5584702236402418,owned,before 2015,0.0,1.0,10238,10000.0,sedan,1,0,4,no claim
483693,16-25,female,majority,0-9y,high school,working class,0.2919776582051944,leased,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,claim
416795,40-64,female,majority,20-29y,high school,middle class,0.6615841421190086,owned,before 2015,0.0,1.0,32765,12000.0,sedan,5,0,0,no claim
712973,16-25,female,majority,0-9y,none,poverty,0.3788290288330991,leased,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,claim
755061,16-25,female,minority,0-9y,high school,poverty,0.3740705590179875,owned,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,claim
625426,40-64,male,majority,20-29y,university,upper class,0.5250327586154788,owned,before 2015,0.0,0.0,10238,13000.0,sedan,3,1,2,no claim
162614,65+,male,majority,30y+,university,upper class,0.4593785751523136,owned,before 2015,1.0,1.0,10238,13000.0,sedan,1,0,5,no claim
732843,40-64,male,majority,20-29y,university,middle class,0.5250327586154788,owned,before 2015,0.0,0.0,10238,15000.0,sedan,2,0,5,no claim
466761,40-64,female,majority,0-9y,university,upper class,0.4654506837575693,owned,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,no claim
498232,16-25,male,minority,0-9y,high school,middle class,0.4086866980912735,owned,before 2015,0.0,1.0,32765,9000.0,sedan,0,0,0,claim
170391,65+,female,majority,20-29y,high school,upper class,0.5888021385021842,owned,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,2,no claim
918640,40-64,male,majority,20-29y,high school,upper class,0.61502467895473,owned,before 2015,1.0,1.0,32765,7000.0,sedan,3,1,0,no claim
937134,65+,female,majority,30y+,high school,upper class,0.5250327586154788,owned,before 2015,1.0,1.0,32765,8000.0,sedan,2,0,0,no claim
273764,40-64,female,majority,20-29y,university,upper class,0.5464601140543317,owned,after 2015,1.0,1.0,10238,8000.0,sedan,1,0,1,no claim
418555,26-39,female,minority,10-19y,none,working class,0.5250327586154788,owned,before 2015,0.0,0.0,10238,16000.0,sedan,1,0,1,no claim
344228,65+,male,majority,0-9y,university,upper class,0.737994819837278,owned,after 2015,1.0,0.0,10238,17000.0,sedan,0,0,0,no claim
809278,40-64,female,majority,10-19y,none,working class,0.4273733642706479,owned,before 2015,0.0,1.0,32765,10000.0,sedan,3,0,0,no claim
68145,16-25,female,majority,0-9y,high school,poverty,0.4129918414421705,leased,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,claim
128369,40-64,male,majority,20-29y,university,upper class,0.6953231970861331,leased,before 2015,1.0,1.0,32765,7000.0,sedan,3,1,1,no claim
194925,16-25,female,majority,0-9y,high school,poverty,0.2912344134674337,leased,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,claim
303507,16-25,female,majority,0-9y,high school,poverty,0.2441332629984765,leased,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,claim
244931,65+,male,majority,0-9y,university,upper class,0.5082740148521835,owned,after 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,no claim
570030,16-25,female,majority,0-9y,none,poverty,0.2932584812581273,owned,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,no claim
918038,26-39,female,majority,10-19y,none,poverty,0.3436417190829057,leased,before 2015,0.0,0.0,10238,13000.0,sedan,0,1,0,claim
102325,16-25,female,majority,0-9y,university,poverty,0.5033225200786,leased,before 2015,0.0,0.0,10238,15000.0,sports car,0,0,0,claim
653061,26-39,female,majority,0-9y,university,upper class,0.5250327586154788,leased,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,no claim
706892,40-64,female,majority,20-29y,university,upper class,0.6630513690689503,owned,after 2015,1.0,1.0,10238,12000.0,sedan,2,0,0,no claim
761911,40-64,male,majority,0-9y,none,poverty,0.2027084379448271,leased,before 2015,0.0,1.0,32765,11000.0,sedan,0,0,0,claim
271656,26-39,female,majority,10-19y,high school,upper class,0.665343329329833,owned,before 2015,1.0,1.0,32765,12000.0,sedan,1,0,0,no claim
820690,65+,male,majority,30y+,university,upper class,0.5386236932875669,owned,after 2015,1.0,1.0,10238,9000.0,sedan,8,0,5,no claim
622930,16-25,female,majority,0-9y,high school,working class,0.4101367047885667,leased,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,no claim
81394,16-25,male,majority,0-9y,none,poverty,0.3136455846123201,owned,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,no claim
373844,26-39,male,majority,0-9y,university,upper class,0.5073241356207076,owned,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,no claim
368392,16-25,male,majority,0-9y,none,poverty,0.2095073883823189,leased,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,claim
447175,16-25,female,majority,0-9y,high school,working class,0.4907240542637642,owned,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,claim
182095,40-64,male,majority,20-29y,university,middle class,0.5814986743175801,owned,before 2015,1.0,1.0,10238,14000.0,sedan,5,0,0,no claim
451696,26-39,female,majority,0-9y,high school,upper class,0.6850359505244253,owned,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,claim
953021,26-39,male,majority,0-9y,university,middle class,0.4739316494372351,owned,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,no claim
462465,16-25,male,majority,0-9y,high school,working class,0.5250327586154788,leased,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,claim
617007,40-64,male,majority,10-19y,university,upper class,0.5128461364179456,owned,after 2015,1.0,1.0,10238,10000.0,sedan,4,0,2,no claim
560773,40-64,male,majority,10-19y,university,upper class,0.6624617559275001,owned,after 2015,1.0,0.0,10238,13000.0,sedan,1,0,1,no claim
438008,40-64,female,majority,20-29y,high school,upper class,0.5564133152355352,owned,before 2015,0.0,0.0,10238,17000.0,sedan,1,0,4,no claim
212573,16-25,female,minority,0-9y,high school,poverty,0.2673466585061873,leased,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,no claim
492516,65+,female,majority,30y+,university,upper class,0.8094112590513309,owned,before 2015,1.0,1.0,10238,9000.0,sedan,5,0,4,no claim
538225,16-25,female,majority,0-9y,none,poverty,0.3679435479917757,leased,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,no claim
658402,65+,female,majority,30y+,university,upper class,0.5033547111991341,leased,before 2015,0.0,1.0,10238,11000.0,sedan,5,0,3,no claim
325516,65+,female,majority,0-9y,none,middle class,0.5342877060116482,owned,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,no claim
200283,16-25,female,majority,0-9y,university,middle class,0.5250327586154788,leased,before 2015,0.0,1.0,32765,10000.0,sports car,0,0,0,no claim
913707,16-25,female,majority,0-9y,high school,middle class,0.5250327586154788,leased,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,claim
905750,40-64,male,majority,20-29y,none,middle class,0.4490117755463273,owned,before 2015,1.0,1.0,32765,7000.0,sedan,7,0,1,claim
107029,40-64,male,majority,20-29y,university,upper class,0.8032523419405172,owned,before 2015,0.0,1.0,10238,10000.0,sedan,2,0,3,no claim
304803,26-39,female,majority,0-9y,high school,middle class,0.5250327586154788,owned,before 2015,1.0,1.0,32765,8000.0,sports car,0,0,0,no claim
124204,16-25,female,majority,0-9y,none,poverty,0.186185114720855,leased,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,claim
781586,40-64,female,majority,10-19y,university,upper class,0.5250327586154788,owned,after 2015,1.0,0.0,10238,13000.0,sedan,0,1,0,no claim
644662,26-39,male,majority,10-19y,high school,working class,0.3151293556030717,leased,before 2015,0.0,0.0,32765,12000.0,sedan,2,0,1,no claim
903407,16-25,male,majority,0-9y,none,poverty,0.5250327586154788,leased,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,no claim
968669,65+,female,majority,30y+,university,upper class,0.4836380123288594,owned,after 2015,1.0,1.0,32765,9000.0,sedan,4,1,2,no claim
993267,26-39,female,majority,10-19y,high school,poverty,0.3858741008429725,owned,before 2015,0.0,0.0,10238,14000.0,sedan,0,1,0,no claim
423938,65+,male,majority,30y+,high school,upper class,0.6343725020457226,owned,after 2015,1.0,0.0,32765,11000.0,sedan,11,1,5,no claim
125168,16-25,male,majority,0-9y,high school,working class,0.3621741186724681,owned,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,claim
175635,26-39,female,majority,10-19y,high school,poverty,0.5250327586154788,leased,before 2015,1.0,1.0,32765,5000.0,sedan,0,2,3,claim
525386,65+,female,majority,10-19y,university,upper class,0.6928836357133882,owned,before 2015,1.0,1.0,10238,10000.0,sedan,2,0,1,no claim
500215,65+,female,majority,30y+,high school,upper class,0.5777028525076912,owned,before 2015,0.0,1.0,10238,11000.0,sedan,2,0,3,no claim
572994,40-64,male,majority,20-29y,university,upper class,0.6640650143948857,owned,after 2015,1.0,1.0,10238,11000.0,sedan,0,1,1,no claim
58735,40-64,male,majority,20-29y,high school,upper class,0.4897024062963834,leased,after 2015,0.0,0.0,10238,12000.0,sedan,3,0,1,no claim
319953,26-39,female,minority,0-9y,none,poverty,0.2828694808711571,leased,before 2015,1.0,0.0,10238,13000.0,sports car,0,0,0,claim
487355,40-64,male,majority,0-9y,high school,working class,0.4317004117968687,leased,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,claim
232470,16-25,male,majority,0-9y,university,poverty,0.1264534313986037,owned,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,claim
565198,16-25,male,majority,0-9y,none,poverty,0.2859976102627207,leased,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,claim
371727,26-39,male,majority,10-19y,university,upper class,0.5430074428650375,owned,after 2015,0.0,1.0,10238,15000.0,sedan,1,0,1,no claim
165944,26-39,male,majority,10-19y,high school,middle class,0.3706567853008601,owned,before 2015,0.0,1.0,32765,12000.0,sedan,6,0,1,no claim
532459,16-25,female,majority,0-9y,high school,poverty,0.5250327586154788,leased,before 2015,0.0,0.0,10238,18000.0,sports car,0,0,0,no claim
613091,65+,female,majority,20-29y,high school,upper class,0.7917101109944502,owned,after 2015,1.0,1.0,32765,11000.0,sedan,5,0,2,no claim
88882,26-39,female,majority,10-19y,high school,working class,0.4717963087189384,leased,before 2015,1.0,1.0,10238,5000.0,sedan,0,0,2,no claim
187197,26-39,male,majority,10-19y,university,upper class,0.5250327586154788,leased,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,0,no claim
351757,26-39,female,majority,10-19y,none,working class,0.628633149594721,leased,before 2015,1.0,1.0,21217,9000.0,sedan,0,1,2,claim
735929,16-25,male,majority,0-9y,high school,poverty,0.3448180556225356,leased,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,claim
224890,40-64,male,majority,20-29y,high school,upper class,0.5478225909631781,owned,before 2015,0.0,0.0,10238,15000.0,sports car,5,0,1,no claim
864601,16-25,male,majority,0-9y,high school,poverty,0.3398648345906033,leased,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,claim
485798,16-25,female,majority,0-9y,high school,poverty,0.2897871439465148,leased,after 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,no claim
733833,16-25,male,majority,0-9y,university,middle class,0.5979347864750699,owned,before 2015,1.0,1.0,92101,13000.0,sedan,0,0,0,claim
750465,26-39,female,majority,0-9y,none,working class,0.3692930793988261,leased,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,claim
660556,65+,male,majority,30y+,none,working class,0.4171250369936769,owned,before 2015,1.0,1.0,10238,9000.0,sedan,6,1,6,no claim
28109,40-64,male,majority,20-29y,university,upper class,0.570277670616915,owned,before 2015,1.0,0.0,32765,7000.0,sedan,5,1,4,no claim
219960,40-64,female,majority,20-29y,high school,middle class,0.5340483380212564,owned,before 2015,0.0,0.0,10238,16000.0,sports car,1,0,0,claim
252894,40-64,male,majority,20-29y,university,upper class,0.5250327586154788,leased,after 2015,1.0,1.0,32765,11000.0,sedan,5,0,0,no claim
76297,40-64,male,majority,0-9y,university,upper class,0.5968280062363127,owned,after 2015,1.0,1.0,92101,13000.0,sedan,0,0,0,no claim
763891,65+,female,majority,30y+,university,upper class,0.6409488031039333,owned,after 2015,1.0,1.0,10238,12000.0,sedan,2,1,4,no claim
403707,40-64,female,minority,20-29y,high school,middle class,0.5860627511953006,leased,before 2015,0.0,1.0,32765,13000.0,sports car,2,1,0,no claim
792734,40-64,female,majority,0-9y,university,upper class,0.6168247780300146,owned,after 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,no claim
268227,65+,male,minority,30y+,high school,middle class,0.3224660183950982,owned,after 2015,1.0,1.0,10238,12000.0,sedan,2,0,1,no claim
519764,65+,male,majority,30y+,none,middle class,0.344957864738121,owned,before 2015,0.0,1.0,32765,15000.0,sedan,7,0,0,no claim
912172,16-25,male,majority,0-9y,university,upper class,0.7154034227572682,owned,after 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,no claim
560068,26-39,male,majority,10-19y,high school,working class,0.4082920061533436,owned,before 2015,1.0,0.0,10238,10000.0,sedan,1,0,1,claim
652414,16-25,male,majority,0-9y,none,poverty,0.2708440121659797,leased,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,claim
126077,26-39,female,majority,10-19y,university,upper class,0.606735714725739,owned,before 2015,0.0,1.0,10238,12000.0,sedan,1,0,2,no claim
220269,65+,female,majority,30y+,university,upper class,0.5824680179178995,owned,before 2015,0.0,1.0,10238,14000.0,sedan,1,1,3,no claim
136946,65+,male,majority,0-9y,high school,upper class,0.6062206447979116,owned,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,no claim
379940,26-39,male,majority,0-9y,university,upper class,0.5250327586154788,owned,before 2015,0.0,0.0,32765,12000.0,sedan,0,0,0,claim
856902,26-39,female,majority,10-19y,high school,middle class,0.755633866133054,leased,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,0,claim
241888,16-25,male,majority,0-9y,university,poverty,0.2912086260521752,leased,before 2015,0.0,1.0,32765,11000.0,sedan,0,0,0,claim
908199,26-39,female,majority,10-19y,university,upper class,0.6161117243839742,owned,after 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,no claim
373218,40-64,female,minority,10-19y,high school,working class,0.4712361399215783,owned,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,no claim
656042,65+,female,majority,30y+,university,upper class,0.6782370223364715,owned,after 2015,1.0,1.0,10238,12000.0,sedan,2,0,7,no claim
313500,40-64,male,majority,20-29y,high school,middle class,0.5153486460517401,owned,before 2015,1.0,1.0,10238,10000.0,sedan,1,0,2,no claim
919241,65+,male,majority,10-19y,high school,upper class,0.507690848953627,owned,after 2015,1.0,1.0,32765,7000.0,sedan,3,1,4,no claim
